产	0.038461538
夜	0.038461538
女	0.037878788
委	0.037735849
成	0.037656904
农	0.037037037
户	0.037037037
北	0.036082474
白	0.035714286
何	0.035714286
光	0.034482759
执	0.034482759
房	0.034482759
注	0.034482759
教	0.033898305
冬	0.033333333
种	0.032258065
奥	0.032110092
城	0.032
度	0.03125
团	0.03125
气	0.03125
今	0.030927835
警	0.030674847
员	0.03030303
终	0.03030303
线	0.03030303
运	0.029850746
学	0.02962963
街	0.029411765
国	0.028409091
持	0.028169014
子	0.027888446
盗	0.027777778
深	0.027777778
郯	0.027777778
护	0.027027027
方	0.026785714
重	0.026315789
边	0.026315789
期	0.025974026
作	0.025641026
施	0.025641026
机	0.025
述	0.024390244
校	0.024390244
救	0.024390244
接	0.023809524
口	0.02238806
油	0.022058824
世	0.021276596
本	0.020408163
师	0.02
法	0.01980198
沂	0.01965602
定	0.019047619
意	0.018867925
知	0.017241379
果	0.014705882
业	0.014705882
功	0.01369863
实	0.01369863
加	0.013513514
身	0.013157895
工	0.009433962
通	0.009345794
动	0.00877193
民	0.00877193
临	0.008379888
公	0.007407407
